"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/12/2021 00:00:00 - 03/12/2021 01:00:00","BZN|NL","Without sequence","237.9","",""
"03/12/2021 01:00:00 - 03/12/2021 02:00:00","BZN|NL","Without sequence","229.6","",""
"03/12/2021 02:00:00 - 03/12/2021 03:00:00","BZN|NL","Without sequence","216.49","",""
"03/12/2021 03:00:00 - 03/12/2021 04:00:00","BZN|NL","Without sequence","173.5","",""
"03/12/2021 04:00:00 - 03/12/2021 05:00:00","BZN|NL","Without sequence","122.62","",""
"03/12/2021 05:00:00 - 03/12/2021 06:00:00","BZN|NL","Without sequence","125.93","",""
"03/12/2021 06:00:00 - 03/12/2021 07:00:00","BZN|NL","Without sequence","169.95","",""
"03/12/2021 07:00:00 - 03/12/2021 08:00:00","BZN|NL","Without sequence","232.1","",""
"03/12/2021 08:00:00 - 03/12/2021 09:00:00","BZN|NL","Without sequence","243.88","",""
"03/12/2021 09:00:00 - 03/12/2021 10:00:00","BZN|NL","Without sequence","217.75","",""
"03/12/2021 10:00:00 - 03/12/2021 11:00:00","BZN|NL","Without sequence","180.96","",""
"03/12/2021 11:00:00 - 03/12/2021 12:00:00","BZN|NL","Without sequence","160.41","",""
"03/12/2021 12:00:00 - 03/12/2021 13:00:00","BZN|NL","Without sequence","140.01","",""
"03/12/2021 13:00:00 - 03/12/2021 14:00:00","BZN|NL","Without sequence","140.8","",""
"03/12/2021 14:00:00 - 03/12/2021 15:00:00","BZN|NL","Without sequence","179.93","",""
"03/12/2021 15:00:00 - 03/12/2021 16:00:00","BZN|NL","Without sequence","164.9","",""
"03/12/2021 16:00:00 - 03/12/2021 17:00:00","BZN|NL","Without sequence","180.0","",""
"03/12/2021 17:00:00 - 03/12/2021 18:00:00","BZN|NL","Without sequence","280.0","",""
"03/12/2021 18:00:00 - 03/12/2021 19:00:00","BZN|NL","Without sequence","266.95","",""
"03/12/2021 19:00:00 - 03/12/2021 20:00:00","BZN|NL","Without sequence","184.6","",""
"03/12/2021 20:00:00 - 03/12/2021 21:00:00","BZN|NL","Without sequence","219.0","",""
"03/12/2021 21:00:00 - 03/12/2021 22:00:00","BZN|NL","Without sequence","199.9","",""
"03/12/2021 22:00:00 - 03/12/2021 23:00:00","BZN|NL","Without sequence","199.93","",""
"03/12/2021 23:00:00 - 04/12/2021 00:00:00","BZN|NL","Without sequence","220.0","",""
"04/12/2021 00:00:00 - 04/12/2021 01:00:00","BZN|NL","Without sequence","258.0","",""
"04/12/2021 01:00:00 - 04/12/2021 02:00:00","BZN|NL","Without sequence","198.0","",""
"04/12/2021 02:00:00 - 04/12/2021 03:00:00","BZN|NL","Without sequence","163.79","",""
"04/12/2021 03:00:00 - 04/12/2021 04:00:00","BZN|NL","Without sequence","185.0","",""
"04/12/2021 04:00:00 - 04/12/2021 05:00:00","BZN|NL","Without sequence","185.01","",""
"04/12/2021 05:00:00 - 04/12/2021 06:00:00","BZN|NL","Without sequence","183.79","",""
"04/12/2021 06:00:00 - 04/12/2021 07:00:00","BZN|NL","Without sequence","187.6","",""
"04/12/2021 07:00:00 - 04/12/2021 08:00:00","BZN|NL","Without sequence","205.0","",""
"04/12/2021 08:00:00 - 04/12/2021 09:00:00","BZN|NL","Without sequence","222.79","",""
"04/12/2021 09:00:00 - 04/12/2021 10:00:00","BZN|NL","Without sequence","235.01","",""
"04/12/2021 10:00:00 - 04/12/2021 11:00:00","BZN|NL","Without sequence","239.55","",""
"04/12/2021 11:00:00 - 04/12/2021 12:00:00","BZN|NL","Without sequence","235.01","",""
"04/12/2021 12:00:00 - 04/12/2021 13:00:00","BZN|NL","Without sequence","237.92","",""
"04/12/2021 13:00:00 - 04/12/2021 14:00:00","BZN|NL","Without sequence","222.0","",""
"04/12/2021 14:00:00 - 04/12/2021 15:00:00","BZN|NL","Without sequence","218.73","",""
"04/12/2021 15:00:00 - 04/12/2021 16:00:00","BZN|NL","Without sequence","210.0","",""
"04/12/2021 16:00:00 - 04/12/2021 17:00:00","BZN|NL","Without sequence","222.0","",""
"04/12/2021 17:00:00 - 04/12/2021 18:00:00","BZN|NL","Without sequence","243.05","",""
"04/12/2021 18:00:00 - 04/12/2021 19:00:00","BZN|NL","Without sequence","203.0","",""
"04/12/2021 19:00:00 - 04/12/2021 20:00:00","BZN|NL","Without sequence","171.47","",""
"04/12/2021 20:00:00 - 04/12/2021 21:00:00","BZN|NL","Without sequence","189.42","",""
"04/12/2021 21:00:00 - 04/12/2021 22:00:00","BZN|NL","Without sequence","136.88","",""
"04/12/2021 22:00:00 - 04/12/2021 23:00:00","BZN|NL","Without sequence","129.87","",""
"04/12/2021 23:00:00 - 05/12/2021 00:00:00","BZN|NL","Without sequence","120.86","",""
"05/12/2021 00:00:00 - 05/12/2021 01:00:00","BZN|NL","Without sequence","87.39","",""
"05/12/2021 01:00:00 - 05/12/2021 02:00:00","BZN|NL","Without sequence","102.96","",""
"05/12/2021 02:00:00 - 05/12/2021 03:00:00","BZN|NL","Without sequence","109.74","",""
"05/12/2021 03:00:00 - 05/12/2021 04:00:00","BZN|NL","Without sequence","109.56","",""
"05/12/2021 04:00:00 - 05/12/2021 05:00:00","BZN|NL","Without sequence","110.09","",""
"05/12/2021 05:00:00 - 05/12/2021 06:00:00","BZN|NL","Without sequence","112.77","",""
"05/12/2021 06:00:00 - 05/12/2021 07:00:00","BZN|NL","Without sequence","180.1","",""
"05/12/2021 07:00:00 - 05/12/2021 08:00:00","BZN|NL","Without sequence","211.0","",""
"05/12/2021 08:00:00 - 05/12/2021 09:00:00","BZN|NL","Without sequence","200.0","",""
"05/12/2021 09:00:00 - 05/12/2021 10:00:00","BZN|NL","Without sequence","200.1","",""
"05/12/2021 10:00:00 - 05/12/2021 11:00:00","BZN|NL","Without sequence","180.1","",""
"05/12/2021 11:00:00 - 05/12/2021 12:00:00","BZN|NL","Without sequence","235.0","",""
"05/12/2021 12:00:00 - 05/12/2021 13:00:00","BZN|NL","Without sequence","218.0","",""
"05/12/2021 13:00:00 - 05/12/2021 14:00:00","BZN|NL","Without sequence","217.0","",""
"05/12/2021 14:00:00 - 05/12/2021 15:00:00","BZN|NL","Without sequence","199.14","",""
"05/12/2021 15:00:00 - 05/12/2021 16:00:00","BZN|NL","Without sequence","209.27","",""
"05/12/2021 16:00:00 - 05/12/2021 17:00:00","BZN|NL","Without sequence","229.07","",""
"05/12/2021 17:00:00 - 05/12/2021 18:00:00","BZN|NL","Without sequence","256.91","",""
"05/12/2021 18:00:00 - 05/12/2021 19:00:00","BZN|NL","Without sequence","253.79","",""
"05/12/2021 19:00:00 - 05/12/2021 20:00:00","BZN|NL","Without sequence","197.54","",""
"05/12/2021 20:00:00 - 05/12/2021 21:00:00","BZN|NL","Without sequence","200.0","",""
"05/12/2021 21:00:00 - 05/12/2021 22:00:00","BZN|NL","Without sequence","181.49","",""
"05/12/2021 22:00:00 - 05/12/2021 23:00:00","BZN|NL","Without sequence","191.98","",""
"05/12/2021 23:00:00 - 06/12/2021 00:00:00","BZN|NL","Without sequence","147.01","",""
"06/12/2021 00:00:00 - 06/12/2021 01:00:00","BZN|NL","Without sequence","196.78","",""
"06/12/2021 01:00:00 - 06/12/2021 02:00:00","BZN|NL","Without sequence","180.0","",""
"06/12/2021 02:00:00 - 06/12/2021 03:00:00","BZN|NL","Without sequence","182.75","",""
"06/12/2021 03:00:00 - 06/12/2021 04:00:00","BZN|NL","Without sequence","172.78","",""
"06/12/2021 04:00:00 - 06/12/2021 05:00:00","BZN|NL","Without sequence","173.55","",""
"06/12/2021 05:00:00 - 06/12/2021 06:00:00","BZN|NL","Without sequence","180.16","",""
"06/12/2021 06:00:00 - 06/12/2021 07:00:00","BZN|NL","Without sequence","259.03","",""
"06/12/2021 07:00:00 - 06/12/2021 08:00:00","BZN|NL","Without sequence","348.1","",""
"06/12/2021 08:00:00 - 06/12/2021 09:00:00","BZN|NL","Without sequence","371.54","",""
"06/12/2021 09:00:00 - 06/12/2021 10:00:00","BZN|NL","Without sequence","363.67","",""
"06/12/2021 10:00:00 - 06/12/2021 11:00:00","BZN|NL","Without sequence","360.0","",""
"06/12/2021 11:00:00 - 06/12/2021 12:00:00","BZN|NL","Without sequence","353.01","",""
"06/12/2021 12:00:00 - 06/12/2021 13:00:00","BZN|NL","Without sequence","331.71","",""
"06/12/2021 13:00:00 - 06/12/2021 14:00:00","BZN|NL","Without sequence","315.13","",""
"06/12/2021 14:00:00 - 06/12/2021 15:00:00","BZN|NL","Without sequence","314.93","",""
"06/12/2021 15:00:00 - 06/12/2021 16:00:00","BZN|NL","Without sequence","281.5","",""
"06/12/2021 16:00:00 - 06/12/2021 17:00:00","BZN|NL","Without sequence","234.8","",""
"06/12/2021 17:00:00 - 06/12/2021 18:00:00","BZN|NL","Without sequence","300.0","",""
"06/12/2021 18:00:00 - 06/12/2021 19:00:00","BZN|NL","Without sequence","221.0","",""
"06/12/2021 19:00:00 - 06/12/2021 20:00:00","BZN|NL","Without sequence","181.7","",""
"06/12/2021 20:00:00 - 06/12/2021 21:00:00","BZN|NL","Without sequence","172.47","",""
"06/12/2021 21:00:00 - 06/12/2021 22:00:00","BZN|NL","Without sequence","155.22","",""
"06/12/2021 22:00:00 - 06/12/2021 23:00:00","BZN|NL","Without sequence","156.28","",""
"06/12/2021 23:00:00 - 07/12/2021 00:00:00","BZN|NL","Without sequence","128.12","",""
"07/12/2021 00:00:00 - 07/12/2021 01:00:00","BZN|NL","Without sequence","130.37","",""
"07/12/2021 01:00:00 - 07/12/2021 02:00:00","BZN|NL","Without sequence","123.91","",""
"07/12/2021 02:00:00 - 07/12/2021 03:00:00","BZN|NL","Without sequence","114.9","",""
"07/12/2021 03:00:00 - 07/12/2021 04:00:00","BZN|NL","Without sequence","114.61","",""
"07/12/2021 04:00:00 - 07/12/2021 05:00:00","BZN|NL","Without sequence","131.14","",""
"07/12/2021 05:00:00 - 07/12/2021 06:00:00","BZN|NL","Without sequence","133.82","",""
"07/12/2021 06:00:00 - 07/12/2021 07:00:00","BZN|NL","Without sequence","203.22","",""
"07/12/2021 07:00:00 - 07/12/2021 08:00:00","BZN|NL","Without sequence","257.06","",""
"07/12/2021 08:00:00 - 07/12/2021 09:00:00","BZN|NL","Without sequence","275.91","",""
"07/12/2021 09:00:00 - 07/12/2021 10:00:00","BZN|NL","Without sequence","279.82","",""
"07/12/2021 10:00:00 - 07/12/2021 11:00:00","BZN|NL","Without sequence","273.99","",""
"07/12/2021 11:00:00 - 07/12/2021 12:00:00","BZN|NL","Without sequence","219.0","",""
"07/12/2021 12:00:00 - 07/12/2021 13:00:00","BZN|NL","Without sequence","194.96","",""
"07/12/2021 13:00:00 - 07/12/2021 14:00:00","BZN|NL","Without sequence","189.9","",""
"07/12/2021 14:00:00 - 07/12/2021 15:00:00","BZN|NL","Without sequence","198.62","",""
"07/12/2021 15:00:00 - 07/12/2021 16:00:00","BZN|NL","Without sequence","190.06","",""
"07/12/2021 16:00:00 - 07/12/2021 17:00:00","BZN|NL","Without sequence","182.04","",""
"07/12/2021 17:00:00 - 07/12/2021 18:00:00","BZN|NL","Without sequence","263.79","",""
"07/12/2021 18:00:00 - 07/12/2021 19:00:00","BZN|NL","Without sequence","188.69","",""
"07/12/2021 19:00:00 - 07/12/2021 20:00:00","BZN|NL","Without sequence","161.87","",""
"07/12/2021 20:00:00 - 07/12/2021 21:00:00","BZN|NL","Without sequence","179.0","",""
"07/12/2021 21:00:00 - 07/12/2021 22:00:00","BZN|NL","Without sequence","169.93","",""
"07/12/2021 22:00:00 - 07/12/2021 23:00:00","BZN|NL","Without sequence","122.53","",""
"07/12/2021 23:00:00 - 08/12/2021 00:00:00","BZN|NL","Without sequence","93.0","",""
"08/12/2021 00:00:00 - 08/12/2021 01:00:00","BZN|NL","Without sequence","130.0","",""
"08/12/2021 01:00:00 - 08/12/2021 02:00:00","BZN|NL","Without sequence","77.64","",""
"08/12/2021 02:00:00 - 08/12/2021 03:00:00","BZN|NL","Without sequence","124.14","",""
"08/12/2021 03:00:00 - 08/12/2021 04:00:00","BZN|NL","Without sequence","120.8","",""
"08/12/2021 04:00:00 - 08/12/2021 05:00:00","BZN|NL","Without sequence","79.95","",""
"08/12/2021 05:00:00 - 08/12/2021 06:00:00","BZN|NL","Without sequence","126.03","",""
"08/12/2021 06:00:00 - 08/12/2021 07:00:00","BZN|NL","Without sequence","117.46","",""
"08/12/2021 07:00:00 - 08/12/2021 08:00:00","BZN|NL","Without sequence","175.0","",""
"08/12/2021 08:00:00 - 08/12/2021 09:00:00","BZN|NL","Without sequence","222.48","",""
"08/12/2021 09:00:00 - 08/12/2021 10:00:00","BZN|NL","Without sequence","216.97","",""
"08/12/2021 10:00:00 - 08/12/2021 11:00:00","BZN|NL","Without sequence","193.7","",""
"08/12/2021 11:00:00 - 08/12/2021 12:00:00","BZN|NL","Without sequence","194.5","",""
"08/12/2021 12:00:00 - 08/12/2021 13:00:00","BZN|NL","Without sequence","188.34","",""
"08/12/2021 13:00:00 - 08/12/2021 14:00:00","BZN|NL","Without sequence","215.27","",""
"08/12/2021 14:00:00 - 08/12/2021 15:00:00","BZN|NL","Without sequence","229.9","",""
"08/12/2021 15:00:00 - 08/12/2021 16:00:00","BZN|NL","Without sequence","245.69","",""
"08/12/2021 16:00:00 - 08/12/2021 17:00:00","BZN|NL","Without sequence","245.33","",""
"08/12/2021 17:00:00 - 08/12/2021 18:00:00","BZN|NL","Without sequence","292.0","",""
"08/12/2021 18:00:00 - 08/12/2021 19:00:00","BZN|NL","Without sequence","249.9","",""
"08/12/2021 19:00:00 - 08/12/2021 20:00:00","BZN|NL","Without sequence","223.0","",""
"08/12/2021 20:00:00 - 08/12/2021 21:00:00","BZN|NL","Without sequence","206.3","",""
"08/12/2021 21:00:00 - 08/12/2021 22:00:00","BZN|NL","Without sequence","191.0","",""
"08/12/2021 22:00:00 - 08/12/2021 23:00:00","BZN|NL","Without sequence","219.0","",""
"08/12/2021 23:00:00 - 09/12/2021 00:00:00","BZN|NL","Without sequence","160.71","",""
"09/12/2021 00:00:00 - 09/12/2021 01:00:00","BZN|NL","Without sequence","184.81","",""
"09/12/2021 01:00:00 - 09/12/2021 02:00:00","BZN|NL","Without sequence","192.01","",""
"09/12/2021 02:00:00 - 09/12/2021 03:00:00","BZN|NL","Without sequence","159.9","",""
"09/12/2021 03:00:00 - 09/12/2021 04:00:00","BZN|NL","Without sequence","174.45","",""
"09/12/2021 04:00:00 - 09/12/2021 05:00:00","BZN|NL","Without sequence","194.96","",""
"09/12/2021 05:00:00 - 09/12/2021 06:00:00","BZN|NL","Without sequence","194.11","",""
"09/12/2021 06:00:00 - 09/12/2021 07:00:00","BZN|NL","Without sequence","241.7","",""
"09/12/2021 07:00:00 - 09/12/2021 08:00:00","BZN|NL","Without sequence","308.2","",""
"09/12/2021 08:00:00 - 09/12/2021 09:00:00","BZN|NL","Without sequence","338.29","",""
"09/12/2021 09:00:00 - 09/12/2021 10:00:00","BZN|NL","Without sequence","346.2","",""
"09/12/2021 10:00:00 - 09/12/2021 11:00:00","BZN|NL","Without sequence","338.99","",""
"09/12/2021 11:00:00 - 09/12/2021 12:00:00","BZN|NL","Without sequence","340.0","",""
"09/12/2021 12:00:00 - 09/12/2021 13:00:00","BZN|NL","Without sequence","335.64","",""
"09/12/2021 13:00:00 - 09/12/2021 14:00:00","BZN|NL","Without sequence","334.51","",""
"09/12/2021 14:00:00 - 09/12/2021 15:00:00","BZN|NL","Without sequence","342.19","",""
"09/12/2021 15:00:00 - 09/12/2021 16:00:00","BZN|NL","Without sequence","343.0","",""
"09/12/2021 16:00:00 - 09/12/2021 17:00:00","BZN|NL","Without sequence","349.21","",""
"09/12/2021 17:00:00 - 09/12/2021 18:00:00","BZN|NL","Without sequence","355.69","",""
"09/12/2021 18:00:00 - 09/12/2021 19:00:00","BZN|NL","Without sequence","345.0","",""
"09/12/2021 19:00:00 - 09/12/2021 20:00:00","BZN|NL","Without sequence","316.3","",""
"09/12/2021 20:00:00 - 09/12/2021 21:00:00","BZN|NL","Without sequence","239.9","",""
"09/12/2021 21:00:00 - 09/12/2021 22:00:00","BZN|NL","Without sequence","217.99","",""
"09/12/2021 22:00:00 - 09/12/2021 23:00:00","BZN|NL","Without sequence","224.51","",""
"09/12/2021 23:00:00 - 10/12/2021 00:00:00","BZN|NL","Without sequence","192.6","",""
"10/12/2021 00:00:00 - 10/12/2021 01:00:00","BZN|NL","Without sequence","195.54","",""
"10/12/2021 01:00:00 - 10/12/2021 02:00:00","BZN|NL","Without sequence","170.78","",""
"10/12/2021 02:00:00 - 10/12/2021 03:00:00","BZN|NL","Without sequence","143.49","",""
"10/12/2021 03:00:00 - 10/12/2021 04:00:00","BZN|NL","Without sequence","146.78","",""
"10/12/2021 04:00:00 - 10/12/2021 05:00:00","BZN|NL","Without sequence","155.01","",""
"10/12/2021 05:00:00 - 10/12/2021 06:00:00","BZN|NL","Without sequence","200.02","",""
"10/12/2021 06:00:00 - 10/12/2021 07:00:00","BZN|NL","Without sequence","226.87","",""
"10/12/2021 07:00:00 - 10/12/2021 08:00:00","BZN|NL","Without sequence","282.83","",""
"10/12/2021 08:00:00 - 10/12/2021 09:00:00","BZN|NL","Without sequence","299.42","",""
"10/12/2021 09:00:00 - 10/12/2021 10:00:00","BZN|NL","Without sequence","290.81","",""
"10/12/2021 10:00:00 - 10/12/2021 11:00:00","BZN|NL","Without sequence","282.78","",""
"10/12/2021 11:00:00 - 10/12/2021 12:00:00","BZN|NL","Without sequence","266.49","",""
"10/12/2021 12:00:00 - 10/12/2021 13:00:00","BZN|NL","Without sequence","250.79","",""
"10/12/2021 13:00:00 - 10/12/2021 14:00:00","BZN|NL","Without sequence","245.1","",""
"10/12/2021 14:00:00 - 10/12/2021 15:00:00","BZN|NL","Without sequence","242.85","",""
"10/12/2021 15:00:00 - 10/12/2021 16:00:00","BZN|NL","Without sequence","254.61","",""
"10/12/2021 16:00:00 - 10/12/2021 17:00:00","BZN|NL","Without sequence","274.76","",""
"10/12/2021 17:00:00 - 10/12/2021 18:00:00","BZN|NL","Without sequence","300.04","",""
"10/12/2021 18:00:00 - 10/12/2021 19:00:00","BZN|NL","Without sequence","292.98","",""
"10/12/2021 19:00:00 - 10/12/2021 20:00:00","BZN|NL","Without sequence","250.28","",""
"10/12/2021 20:00:00 - 10/12/2021 21:00:00","BZN|NL","Without sequence","250.0","",""
"10/12/2021 21:00:00 - 10/12/2021 22:00:00","BZN|NL","Without sequence","228.92","",""
"10/12/2021 22:00:00 - 10/12/2021 23:00:00","BZN|NL","Without sequence","231.48","",""
"10/12/2021 23:00:00 - 11/12/2021 00:00:00","BZN|NL","Without sequence","209.18","",""
"11/12/2021 00:00:00 - 11/12/2021 01:00:00","BZN|NL","Without sequence","221.11","",""
"11/12/2021 01:00:00 - 11/12/2021 02:00:00","BZN|NL","Without sequence","213.53","",""
"11/12/2021 02:00:00 - 11/12/2021 03:00:00","BZN|NL","Without sequence","208.03","",""
"11/12/2021 03:00:00 - 11/12/2021 04:00:00","BZN|NL","Without sequence","206.6","",""
"11/12/2021 04:00:00 - 11/12/2021 05:00:00","BZN|NL","Without sequence","201.6","",""
"11/12/2021 05:00:00 - 11/12/2021 06:00:00","BZN|NL","Without sequence","206.7","",""
"11/12/2021 06:00:00 - 11/12/2021 07:00:00","BZN|NL","Without sequence","220.07","",""
"11/12/2021 07:00:00 - 11/12/2021 08:00:00","BZN|NL","Without sequence","243.9","",""
"11/12/2021 08:00:00 - 11/12/2021 09:00:00","BZN|NL","Without sequence","266.62","",""
"11/12/2021 09:00:00 - 11/12/2021 10:00:00","BZN|NL","Without sequence","290.6","",""
"11/12/2021 10:00:00 - 11/12/2021 11:00:00","BZN|NL","Without sequence","279.0","",""
"11/12/2021 11:00:00 - 11/12/2021 12:00:00","BZN|NL","Without sequence","206.3","",""
"11/12/2021 12:00:00 - 11/12/2021 13:00:00","BZN|NL","Without sequence","202.3","",""
"11/12/2021 13:00:00 - 11/12/2021 14:00:00","BZN|NL","Without sequence","200.0","",""
"11/12/2021 14:00:00 - 11/12/2021 15:00:00","BZN|NL","Without sequence","235.3","",""
"11/12/2021 15:00:00 - 11/12/2021 16:00:00","BZN|NL","Without sequence","247.07","",""
"11/12/2021 16:00:00 - 11/12/2021 17:00:00","BZN|NL","Without sequence","263.73","",""
"11/12/2021 17:00:00 - 11/12/2021 18:00:00","BZN|NL","Without sequence","281.59","",""
"11/12/2021 18:00:00 - 11/12/2021 19:00:00","BZN|NL","Without sequence","274.19","",""
"11/12/2021 19:00:00 - 11/12/2021 20:00:00","BZN|NL","Without sequence","222.5","",""
"11/12/2021 20:00:00 - 11/12/2021 21:00:00","BZN|NL","Without sequence","218.8","",""
"11/12/2021 21:00:00 - 11/12/2021 22:00:00","BZN|NL","Without sequence","193.61","",""
"11/12/2021 22:00:00 - 11/12/2021 23:00:00","BZN|NL","Without sequence","160.55","",""
"11/12/2021 23:00:00 - 12/12/2021 00:00:00","BZN|NL","Without sequence","130.01","",""
"12/12/2021 00:00:00 - 12/12/2021 01:00:00","BZN|NL","Without sequence","106.65","",""
"12/12/2021 01:00:00 - 12/12/2021 02:00:00","BZN|NL","Without sequence","116.64","",""
"12/12/2021 02:00:00 - 12/12/2021 03:00:00","BZN|NL","Without sequence","99.98","",""
"12/12/2021 03:00:00 - 12/12/2021 04:00:00","BZN|NL","Without sequence","95.0","",""
"12/12/2021 04:00:00 - 12/12/2021 05:00:00","BZN|NL","Without sequence","104.01","",""
"12/12/2021 05:00:00 - 12/12/2021 06:00:00","BZN|NL","Without sequence","105.68","",""
"12/12/2021 06:00:00 - 12/12/2021 07:00:00","BZN|NL","Without sequence","105.94","",""
"12/12/2021 07:00:00 - 12/12/2021 08:00:00","BZN|NL","Without sequence","108.27","",""
"12/12/2021 08:00:00 - 12/12/2021 09:00:00","BZN|NL","Without sequence","137.0","",""
"12/12/2021 09:00:00 - 12/12/2021 10:00:00","BZN|NL","Without sequence","200.1","",""
"12/12/2021 10:00:00 - 12/12/2021 11:00:00","BZN|NL","Without sequence","225.0","",""
"12/12/2021 11:00:00 - 12/12/2021 12:00:00","BZN|NL","Without sequence","239.0","",""
"12/12/2021 12:00:00 - 12/12/2021 13:00:00","BZN|NL","Without sequence","230.0","",""
"12/12/2021 13:00:00 - 12/12/2021 14:00:00","BZN|NL","Without sequence","242.0","",""
"12/12/2021 14:00:00 - 12/12/2021 15:00:00","BZN|NL","Without sequence","258.01","",""
"12/12/2021 15:00:00 - 12/12/2021 16:00:00","BZN|NL","Without sequence","231.08","",""
"12/12/2021 16:00:00 - 12/12/2021 17:00:00","BZN|NL","Without sequence","253.33","",""
"12/12/2021 17:00:00 - 12/12/2021 18:00:00","BZN|NL","Without sequence","282.0","",""
"12/12/2021 18:00:00 - 12/12/2021 19:00:00","BZN|NL","Without sequence","287.56","",""
"12/12/2021 19:00:00 - 12/12/2021 20:00:00","BZN|NL","Without sequence","250.81","",""
"12/12/2021 20:00:00 - 12/12/2021 21:00:00","BZN|NL","Without sequence","260.97","",""
"12/12/2021 21:00:00 - 12/12/2021 22:00:00","BZN|NL","Without sequence","230.23","",""
"12/12/2021 22:00:00 - 12/12/2021 23:00:00","BZN|NL","Without sequence","235.01","",""
"12/12/2021 23:00:00 - 13/12/2021 00:00:00","BZN|NL","Without sequence","178.42","",""
"13/12/2021 00:00:00 - 13/12/2021 01:00:00","BZN|NL","Without sequence","176.04","",""
"13/12/2021 01:00:00 - 13/12/2021 02:00:00","BZN|NL","Without sequence","144.9","",""
"13/12/2021 02:00:00 - 13/12/2021 03:00:00","BZN|NL","Without sequence","131.25","",""
"13/12/2021 03:00:00 - 13/12/2021 04:00:00","BZN|NL","Without sequence","127.65","",""
"13/12/2021 04:00:00 - 13/12/2021 05:00:00","BZN|NL","Without sequence","134.2","",""
"13/12/2021 05:00:00 - 13/12/2021 06:00:00","BZN|NL","Without sequence","145.87","",""
"13/12/2021 06:00:00 - 13/12/2021 07:00:00","BZN|NL","Without sequence","269.2","",""
"13/12/2021 07:00:00 - 13/12/2021 08:00:00","BZN|NL","Without sequence","298.36","",""
"13/12/2021 08:00:00 - 13/12/2021 09:00:00","BZN|NL","Without sequence","290.73","",""
"13/12/2021 09:00:00 - 13/12/2021 10:00:00","BZN|NL","Without sequence","303.36","",""
"13/12/2021 10:00:00 - 13/12/2021 11:00:00","BZN|NL","Without sequence","299.94","",""
"13/12/2021 11:00:00 - 13/12/2021 12:00:00","BZN|NL","Without sequence","268.0","",""
"13/12/2021 12:00:00 - 13/12/2021 13:00:00","BZN|NL","Without sequence","270.0","",""
"13/12/2021 13:00:00 - 13/12/2021 14:00:00","BZN|NL","Without sequence","250.04","",""
"13/12/2021 14:00:00 - 13/12/2021 15:00:00","BZN|NL","Without sequence","278.0","",""
"13/12/2021 15:00:00 - 13/12/2021 16:00:00","BZN|NL","Without sequence","300.0","",""
"13/12/2021 16:00:00 - 13/12/2021 17:00:00","BZN|NL","Without sequence","328.82","",""
"13/12/2021 17:00:00 - 13/12/2021 18:00:00","BZN|NL","Without sequence","353.73","",""
"13/12/2021 18:00:00 - 13/12/2021 19:00:00","BZN|NL","Without sequence","278.76","",""
"13/12/2021 19:00:00 - 13/12/2021 20:00:00","BZN|NL","Without sequence","270.0","",""
"13/12/2021 20:00:00 - 13/12/2021 21:00:00","BZN|NL","Without sequence","236.63","",""
"13/12/2021 21:00:00 - 13/12/2021 22:00:00","BZN|NL","Without sequence","222.02","",""
"13/12/2021 22:00:00 - 13/12/2021 23:00:00","BZN|NL","Without sequence","227.5","",""
"13/12/2021 23:00:00 - 14/12/2021 00:00:00","BZN|NL","Without sequence","199.9","",""
"14/12/2021 00:00:00 - 14/12/2021 01:00:00","BZN|NL","Without sequence","199.9","",""
"14/12/2021 01:00:00 - 14/12/2021 02:00:00","BZN|NL","Without sequence","149.32","",""
"14/12/2021 02:00:00 - 14/12/2021 03:00:00","BZN|NL","Without sequence","132.77","",""
"14/12/2021 03:00:00 - 14/12/2021 04:00:00","BZN|NL","Without sequence","129.02","",""
"14/12/2021 04:00:00 - 14/12/2021 05:00:00","BZN|NL","Without sequence","145.58","",""
"14/12/2021 05:00:00 - 14/12/2021 06:00:00","BZN|NL","Without sequence","186.92","",""
"14/12/2021 06:00:00 - 14/12/2021 07:00:00","BZN|NL","Without sequence","201.13","",""
"14/12/2021 07:00:00 - 14/12/2021 08:00:00","BZN|NL","Without sequence","277.0","",""
"14/12/2021 08:00:00 - 14/12/2021 09:00:00","BZN|NL","Without sequence","337.84","",""
"14/12/2021 09:00:00 - 14/12/2021 10:00:00","BZN|NL","Without sequence","363.71","",""
"14/12/2021 10:00:00 - 14/12/2021 11:00:00","BZN|NL","Without sequence","362.6","",""
"14/12/2021 11:00:00 - 14/12/2021 12:00:00","BZN|NL","Without sequence","340.0","",""
"14/12/2021 12:00:00 - 14/12/2021 13:00:00","BZN|NL","Without sequence","300.1","",""
"14/12/2021 13:00:00 - 14/12/2021 14:00:00","BZN|NL","Without sequence","304.0","",""
"14/12/2021 14:00:00 - 14/12/2021 15:00:00","BZN|NL","Without sequence","313.5","",""
"14/12/2021 15:00:00 - 14/12/2021 16:00:00","BZN|NL","Without sequence","351.65","",""
"14/12/2021 16:00:00 - 14/12/2021 17:00:00","BZN|NL","Without sequence","373.4","",""
"14/12/2021 17:00:00 - 14/12/2021 18:00:00","BZN|NL","Without sequence","400.0","",""
"14/12/2021 18:00:00 - 14/12/2021 19:00:00","BZN|NL","Without sequence","393.5","",""
"14/12/2021 19:00:00 - 14/12/2021 20:00:00","BZN|NL","Without sequence","359.68","",""
